Label,Ticker,Headline
0,NKE,9 mega-companies including Walmart Nike and Starbucks commit to 100% clean energy
0,NKE,30000 Chinese Factory Workers Strike Against Maker of Nike Sneakers
1,NKE,Jeff Bezos is now personally worth more than Nike McDonald's Costco and almost 50% of the Dow
0,NKE,Police with stun batons were called to end a protest over pay by 3000 mostly female workers working at a Nike factory in Cambodia
0,NKE,Thousands of workers strike for 6th day at Nike Adidas factory in Vietnam
0,NKE,Nike will raise salaries for more than 7000 employees and change how it awards annual bonuses to its global staff in an attempt to address concerns about pay equity and corporate culture
1,NKE,Workers making Converse sneakers in Indonesia say supervisors throw shoes at them slap them in the face and call them dogs and pigs. Nike the brand's owner admits that such abuse has occurred among the contractors that make its hip high-tops but says there was little it could do to stop it.
0,NKE,Thousands of Chinese spent their “best years” making Nike shoes and now have no pensions
0,NKE,30000 Chinese Factory Workers Strike Against Maker of Nike Sneakers
1,NKE,Some of the world's most famous clothing brands including Nike Adidas Puma and H&amp;M are using suppliers that pour toxic chemicals into China's rivers
1,NKE,Nike accused of using military to intimidate workers - ABC News (Australian Broadcasting Corporation)
0,NKE,It's not just Apple and Ikea China also fakes these stores: Disney Nike D&amp;G McDonald's Starbucks and more
0,NKE,Strike at Nike Adidas China supplier halts output
0,NKE,Workers making Nike and Adidas shoes in Vietnam go on strike
0,NKE,Cambodian female workers in Nike Asics and Puma factories suffer mass faintings
0,NKE,Nike sales surge 31% in days after Colin Kaepernick ad unveiled
0,NKE,Pence backs Hong Kong protests in China speech slams NBA and Nike
1,NKE,20000 Vietnamese workers go on strike at Nike contract factory
0,NKE,Here's proof that Russian-backed accounts pushed the Nike boycott
1,NKE,Nike condemned for putting hijab on Iranian mathematician who chose not to wear one
1,NKE,Nike forced to pull shoe line in China after designer supports Hong Kong protest
0,NKE,Meet the Indonesian workers who make your Nikes at $0.50 hourly wages: In 2001 Nike pledged some reforms following revelation its developing world workers were children. But a new AP investigation finds that poor labor conditions still persist in many Nike factories
1,NKE,Michael Avenatti arrested for alleged $20M extortion plot against Nike embezzling client's money
1,NKE,United Students Against Sweatshops forces Nike to pay $1.54 million to help 1800 workers in Honduras  who lost their jobs when two subcontractors closed their factories
0,NKE,Read What This Post Has To Say Regarding Nike Ads And Running
0,NKE,Some 300 Cambodian Nike workers fired after protests
0,NKE,Nike suspends relationship with tennis star Maria Sharapova after failed Australian Open drug test
0,NKE,Sharapova fails drug test Nike suspends ties
1,NKE,Cows are killing the Amazon. Pledges from Walmart and Nike didn't help save it
0,NKE,U.S. authorities are examining payments made by Nike Inc under a 1996 soccer sponsorship deal with Brazil for possible evidence of wrongdoing by the company or others
0,NKE,Sportswear giant Nike says it has withdrawn its supply of boots to Iranian footballers ahead of the World Cup because of new US sanctions.
0,NKE,Major Nike supplier to exit China - expands Vietnam footprint explores US production
1,NKE,Nike stores in South Africa closed following racism controversy
0,NKE,Nike Stops Distribution of Shoe That Reminds People of Slavery But Doesn’t Stop Using Slavery
1,NKE,"""The USA Women's Home jersey is now the No. 1 soccer jersey men's or women's ever sold on Nike.com in one season"" - Nike CEO"
1,NKE,Nike Denies Shoes for Iran World Cup Team
1,NKE,Nike drop Lance Armstrong. Final nail in coffin as sponsors leave
0,NKE,Maria Sharapova: Nike suspends contract with Russian over drugs test
1,NKE,Revealed: mass faintings in Cambodian factories supplying Nike and Puma
0,NKE,Nike cuts ties with Iran's World Cup team citing U.S. sanctions
1,NKE,Maria Sharapova: Nike to continue sponsorship despite test failure
1,NKE,Nike drops Manny Pacquiao after derogatory comments toward gays
0,NKE,Nike unveils hijab for Muslim athletes
1,NKE,Nike hijab enrages right-wing joggers: 'I will never buy another Nike product again'
1,NKE,Attorney Michael Avenatti arrested in alleged Nike extortion scheme: Prosecutors
1,NKE,Houston Rockets Nike merchandise disappears from China stores
0,NKE,Cambodia police clash with protesters at Nike contractor.
0,NKE,Nike has a new product for Muslim women: The 'Pro Hijab'
0,NKE,Nike Adidas warily eye latest round of labor protests in China - Behind the Storefront
0,NKE,Pence blasts China's response to Hong Kong protests blasts NBA Nike
1,NKE,Thousands of workers at a major shoe factory in China which supplies brands including Nike and Adidas are striking over social security payments.
0,NKE,Nike fined 12.5 million euro for blocking cross-border sales of soccer merchandise
1,NKE,Nike and Adidas proudly endorse the Chinese army's blood-stained boots
0,NKE,Nike paid just £1m in tax after selling £100m of Manchester United replica kits
1,NKE,Morning Plum: Why Obama is pitching trade deal at Nike.He's attempting an unusual strategy in advocating for the Trans-Pacific Partnership trade deal: He is amplifying his pitch for it at none other than Nike headquarters. This will tick off a lot of Democrats and others suspicious of the trade deal
1,NKE,Nike drops Manny Pacquiao after anti-gay comments
1,NKE,Tensions rise at the World Cup as Nike refuses to supply Iranian players with cleats
1,NKE,Stormy Daniel's Lawyer Avenatti arrested for attempted extortion of Nike.
1,NKE,An Egyptian athelete is claiming the team have been given fake Nike items for their Olympic attire.
1,NKE,With Obama visiting Nike announces it might make shoes in America again
1,NKE,Korean activist blasts Nike over Rising Sun flag-designed sneakers
1,NKE,Tensions rise at the World Cup as Nike refuses to supply Iranian players with cleats
1,NKE,Nike pulls products in China after designer sparks social media outrage
0,NKE,Nike Loses $3.75 Billion in Market Cap After Colin Kaepernick Named Face of ‘Just Do It’ Ads
0,NKE,With just days until the FIFA World Cup Nike said it would no longer supply Iran's national football team with boots because of U.S. sanctions.
1,NKE,Panama's indigenous Guna demand Nike withdraw 'pirated' shoe design
1,NKE,Former world champion runner Liz McColgan says Nike dropped her over pregnancy
1,NKE,A state-run China Central Television (CCTV) annual consumer rights day TV show turned its spotlight on U.S. sports brand Nike Inc for misleading advertising and Japanese brand Muji for selling food products allegedly sourced from part of Japan affected by radiation.
0,NKE,Nike CEO Mark Parker to step down John Donahoe to replace him in 2020
0,NKE,Nike is launching a high-performance hijab for Muslim athletes
0,NKE,"""The USA Women's Home jersey is now the No. 1 soccer jersey men's or women's ever sold on Nike.com in one season"" - Nike CEO"
1,NKE,Isis Bans Nike Products in Raqqa Calls it 'Haram' over Arabic Sexual Innuendo
1,NKE,Female workers at Jakarta Nike factory forced to stand in the blazing sun after they failed to meet their target of completing 60 dozen pairs of shoes on time.
0,NKE,Cambodian authorities arrested eight labor activists Monday after police cracked down on clashes between rival unions at a factory making clothing for the U.S. sportswear company Nike.
0,NKE,Cambodian police use stun batons to end protest at Nike factory.
0,NKE,Yue Yuen Industrial a shoe supplier for Nike Inc. and Adidas AG said more than 1000 factory workers in a southern Chinese city went on strike today demanding better social security payments
1,NKE,Nike launches hands-free GO FlyEase sneaker that are 'easy-on easy-off'
1,NKE,Revealed: how Nike stays one step ahead of the taxman
1,NKE,How Nike pays only 1.4% of their global profits revealed by Paradise Papers
1,NKE,Home plus a Korean arm of Tesco is facing a barrage of criticism for selling fake Nike shoes and refusing to give a refund.
1,NKE,Nike strongarms running organization into sending Nike's runner to the world competition
0,NKE,Starbucks Nike and Walmart commit to sourcing 100% renewable electricity | Nine leading companies join the likes of Ikea and M&amp;S as part of RE100 global campaign for low-carbon business
0,NKE,Rhode Island town votes to boycott Nike products over Colin Kaepernick campaign
2,NKE,Lance Armstrong dropped by Nike for doping.
0,NKE,Thousands of workers protest at Cambodia factory that makes Nike clothing
1,NKE,Nike Flyease: A hands free shoe inspired by a 16 year old with cerebral palsy
0,NKE,Adidas Nike urged to ensure fair wages for Asian workers making World Cup kits
1,NKE,Avenatti in federal custody for trying to extort Nike for $25M.
0,NKE,Nike cancels new shoe in row over Panama motif
0,NKE,One of the most inhumane I know is Nike.
1,NKE,Despite the mounting backlash Lance Armstrong's main sponsor Nike are refusing to cut their ties to the disgraced cyclist.
1,NKE,Egypt Olympic team get 'fake' Nike kit
0,NKE,Women Face Down Stun Batons at Nike Factory Protest. The Cambodian factory workers were protesting the western sportswear giant in a plea for fairer pay.
1,NKE,"Ex-NBA Star Stephen Marbury accuses Michael Jordan and Nike of ""Robbing the Hood"" as he prepares to re-release his $15 'Starbury' Basketball Sneakers"
1,NKE,Feds arrest Avenatti for allegedly extorting $20 million from Nike
1,PG,How Firms Like Pepsi & McDonald’s Are Pushing Indonesia's Endangered Elephants to Extinction - New investigation links biggest brands in world to the conflict palm oil supply chain. These include Nestle Unilever Kellogg’s Mars Procter & Gamble & many more.
0,PG,Procter &amp; Gamble is attempting to trademark “LOL WTF &amp; NBD” amongst others.
1,PG,Argentina bans Procter &amp; Gamble
0,PG,Procter and Gamble wants to trademark ‘LOL’ ‘WTF’ and other millennial-friendly acronyms
1,PG,"Procter &amp; Gamble bids to trademark ""LOL"" ""WTF"" and other acronyms"
0,PG,The world biggest brands of Procter &amp; Gamble (PG) Colgate-Palmolive (CL) and Germany’s Henkel (HENKY) Has been banned in Moscow by the official orders
1,PG,Argentina halts Procter &amp; Gamble operations in country accuses it of tax fraud
0,PG,Global consumer companies including Unilever Nestle Kellogg and Procter &amp; Gamble have sourced palm oil from Indonesian plantations where labor abuses were uncovered Amnesty International said on Wednesday
1,PG,Procter &amp; Gamble bids to trademark LOL WTF and other acronyms
0,PG,Procter &amp; Gamble plans to eliminate phosphates from all of its laundry detergents including Tide within two years. P&amp;G has already stopped using phosphates in detergents sold in the U.S. and Europe so the change will likely have the greatest impact on developing countries.
0,PG,Greenpeace urges Procter &amp; Gamble to reject harmful palm oil practices
1,PG,Procter &amp; Gamble Faces Showdown With Activist Investor Peltz
0,PG,Mexico's government withheld hundreds of millions of dollars in tax refunds owed to Procter &amp; Gamble Unilever and Colgate combined as it sought to coax them and other multinationals to pay more income tax locally
1,PG,Procter &amp; Gamble bids to trademark LOL WTF and other acronyms
1,PG,Procter &amp; Gamble bids to trademark LOL WTF and other acronyms
1,PG,Bernhard Glock the former global media chief of Procter &amp; Gamble goes mobile for the next decade with TheTMSway
1,PG,Former director of Procter &amp; Gamble was accused of involvement into insider scheme of Galleon
1,PG,Procter &amp; Gamble Sells Pringles To Kellogg For $2.7 Billion
1,PG,David Rothscum Reports: Is Procter&amp;Gamble funding a mass sterilization campaign?
1,PG,Procter and Gamble
0,PG,Procter &amp; Gamble Walmart and Wildfires - 5 Things You Must Know.
1,PG,Procter &amp; Gamble TV207666 6 Roll Select SZ Towels
0,PG,Procter Gamble Set To Shed Brands to Decrease Its Losses
0,PG,﻿Procter & Gamble Co Company Historical Developments
0,PG,Merck Surges For Second Day After Procter &amp;amp; Gamble Proposes To Buy Stake » Gold Silver Reports
0,PG,Procter &amp; Gamble stops sale of 'Vicks Action 500 Extra' after Indian govt ban
0,PG,Procter &amp; Gamble Nigeria Plant Internship Program 2020
0,PG,Procter &amp; Gamble under fire for misuse of te reo Māori in US
1,PG,Luke Procter: Northamptonshire sign Lancashire all-rounder on three-year deal
0,PG,Procter &amp; Gamble launches multi-million-dollar startups SMBs programe vGROW in India
1,PG,Procter &amp; Gamble supera las estimaciones a medida que las ventas aumentan un 9% aumenta el pronóstico en medio de una fuerte demanda
1,PG,Procter &amp; Gamble Hygiene Q2 PAT up 84.37% at Rs250.62cr on productivity savings
0,PG,Procter &amp; Gamble Tide Launches its iPhone App
1,PG,Procter &amp; Gamble to discontinue 100 brands and focus on remaining 70-80 most profitable brands
0,PG,The world biggest brands of Procter &amp; Gamble Colgate –Palmolive and Germany‘s Henkel has band in Moscow by the official orders..
1,PG,Procter &amp; Gamble bids to trademark LOL WTF and other acronyms
0,CRM,Social media should be 'regulated like cigarette industry': Salesforce chief Marc Benioff is latest tech insider to raise alarm over social media’s effect on society with comments at Davos
0,CRM,RoboTrump - Salesforce releases new AI text generator with terrifying implications for fake news.
0,CRM,Time magazine acquired by Salesforce founders for $190 million
1,CRM,Twitter may receive formal bid shortly suitors said to include Salesforce and Google
1,CRM,Assistly Now Accessible on SalesForce to Enable Customer Support Teams To View Their Customer’s Data
1,CRM,Salesforce barring retail customers from selling semiautomatic weapons
1,CRM,Salesforce is buying Tableau for $15.7B
1,CRM,Salesforce abandons all future Indiana plans following passage of SB 101
0,CRM,Twitter moving closer to sale: possible suitors Salesforce Google - CNBC
1,CRM,Salesforce Implementation
0,CRM,Microsoft offers cash to customers of Salesforce
0,CRM,Negoish CLOUD vs. Salesforce CLOUD for [SaaS] Worldwide.
0,CRM,Salesforce &amp; Sugarcrm Quickbooks Integration
0,CRM,Salesforce Migration: Ultimate Success Depends Upon Perfection
1,CRM,Salesforce And Sugarcrm Quickbooks Integration For Better Focused Activities
0,CRM,Salesforce Migration: Much More Than CRM Integration
0,CRM,Tips To Make Salesforce Migration Perfect An Secured
0,CRM,Salesforce CRM
0,CRM,Salesforce Consulting Services
1,CRM,Hints To Help You In Deciding On The Best Salesforce Developers San Antonio TX
1,CRM,Powered-Up &amp; Salesforce Ready - B2B Lead Generation and Appointment Setting
0,CRM,Salesforce Application Development | Force.com IDE Support | JANBASK
1,CRM,Hiring salesforce Techno FUnctional Consultant for Dubai
0,CRM,Benefits Of Integrating Salesforce And Telephony
1,CRM,Hire Dedicated Salesforce Developer | Apsense
1,CRM,Salesforce CRM Vs. Oracle Sales Cloud
1,CRM,Salesforce &amp; VoIP Telephony Integration
0,CRM,#1 Rated Telephony Salesforce Integration For Salesforce CTI
0,CRM,Computer Telephony Integration (CTI) For Salesforce
0,CRM,Hire Offshore Salesforce Developers from India | Apsense
0,CRM,Salesforce CEO Marc Benioff is putting up $6.1 million to turn a hotel into transitional housing for San Francisco’s homeless population
1,CRM,Sequoia Financial Group deploys Salesforce Financial Services Cloud
1,CRM,Salesforce Named a Leader in CRM Suites by Independent Research Firm -
1,CRM,Salesforce partners Apple to build new mobile apps for business customers
1,CRM,Salesforce Lightning: Firebolt That Skyrockets Your Business
1,CRM,This CEO just raised $175 million in funding to take on Oracle and Salesforce with a smarter way to build customer relationships
0,CRM,The new co-CEO of Salesforce explains how the $124 billion cloud company’s ‘fourth’ act is using AI to give its customers the ‘Holy Grail’
0,CRM,Salesforce Online Training
0,CRM,Best facts of Salesforce work Design
0,CRM,ACI and Salesforce to provide unified ecommerce solution on the cloud
1,CRM,Conservatives most likely to be fooled by scary new AI Text Generator released by Salesforce.
1,CRM,Best Salesforce Marketing Cloud Services
0,CRM,Best Salesforce CRM Services - www.sptechusa.com
0,CRM,Salesforce heading into its biggest deal yet bumps legal chief to CFO
1,CRM,Salesforce shifts away from in-person work: 'The 9-to-5 workday is dead'
0,CRM,Salesforce Allows Employees to Work from Home as They Wanted
1,CRM,CloudSocius Salesforce Partners
0,CRM,Salesfore Online Training | Salesforce Online Course
0,CRM,Sugarcrm Development Or Salesforce Migration: Why To Opt For?
0,CRM,Salesforce to improve collaboration in education
0,CRM,Online-Salesforce
0,CRM,Top Salesforce Consultants and salesforce experts firms
0,CRM,Hire Offshore Salesforce Developer | Blogspot
0,CRM,Salesforce to drive 5 lakh jobs $4.2 billion revenue by 2020
1,CRM,Salesforce Online Training | Salesforce Developer online training | Salesforce training | Salesforce Training Videos
1,CRM,The Main Reason Why Salesforce CEO Marc Benioff Might Want To Buy Twitter
0,CRM,CTI For Salesforce
0,CRM,Kcloud Technologies - Salesforce ISV Partner
1,CRM,Salesforce consultant​ Washington​
0,CRM,Salesforce CTI And ActiveCRM Integration With ActivePBX Telephony
0,CRM,Salesforce CRM PBX CTI Integration
1,CRM,Salesforce Contact Center Integration
0,CRM,Data Integration for SAP Oracle Salesforce Procore and other Apps.
0,CRM,Hire Offshore Salesforce Developer | Blogspot
0,CRM,Facebook should be 'regulated like cigarette industry': Salesforce chief Marc Benioff is latest tech insider to raise alarm over social media’s effect on society with comments at Davos
1,CRM,Salesforce wavers on lower guidance
1,CRM,Salesforce Named a Leader in CRM Suites by Independent Research Firm -
1,CRM,Salesforce Developers Administrator India | Apsense
1,CRM,Salesforce CEO on Apple partnership: ‘I have Apple in my veins’
1,CRM,Insiders are ‘shocked’ that Adobe is paying nearly $5 billion for Marketo a deal that Salesforce and SAP also looked over
0,CRM,How Bret Taylor a former Facebook and Google engineer earned Marc Benioff’s trust to become one of the most important execs at Salesforce
1,CRM,This high-flying tech executive’s life changed when he sent Marc Benioff an email during an internship at Salesforce
1,CRM,Conservatives most likely to be duped by scary new AI Text Generator released by Salesforce.
1,CRM,Facebook is ‘the new cigarettes for our society’— Salesforce chief executive Marc Benioff says the tech giant is ‘addictive not good for you and after your kids’ — Facebook has created a “crisis of trust” in the world and needs to be broken up according to Benioff.
0,CRM,Salesforce Service Cloud
1,CRM,Coronavirus Turmoil to Take Toll on Near-term Growth of Salesforce Services Market Analysis
0,CRM,Fexle Services Brings A Webinar on Understanding The Role of Salesforce in Business Growth
1,CRM,Best Salesforce Marketing Cloud Services - www.sptechusa.com
0,CRM,Trabajo a distancia 'igualdad de condiciones' para las nuevas empresas europeas en busca de financiación dice Salesforce VC
0,CRM,Salesforce has agreed to buy workplace messaging app Slack for $27.7bn (£20bn) in what would be one of the biggest tech mergers in recent years.
1,CRM,クラウド名刺管理ならSalesforce一体型名刺管理の【SmartVisca】
1,CRM,Salesforce Implementation And Planning For Advanced Digital Marketing
1,CRM,Salesforce Developer
1,CRM,Salesforce
0,CRM,Salesforce boss Marc Benioff wife buy Time magazine
0,CRM,‘That’s an overreach’: Adobe and Salesforce promise marketers they can handle their every tech need — but brands don’t really want that
0,CRM,Global Artificial Intelligence Software Market: Analysis Technologies Forecasts and Key Players: Google Baidu IBM Microsoft SAP Intel Salesforce Brighterion KITT.AI IFlyTek Megvii Technology
0,CRM,Salesforce training in hyderabad
0,CRM,Salesforce snuck in a jab at Oracle and Microsoft in its latest presentation to investors
1,CRM,McDonald’s Nvidia and Salesforce all want a bite of the Tel Aviv tech crop. Here’s what you need to know about Israel’s bustling M&amp;A scene.
0,CRM,Salesforce is acquiring data-visualization company Tableau in a mega $15.7 billion deal
1,CRM,Conservatives most likely to be bamboozled by scary new AI Text Generator released by Salesforce.
0,CRM,Salesforce buys Slack in a $27.7B megadeal
1,CRM,Daily Crunch: Slack and Salesforce execs explain their big acquisition
1,CRM,クラウド名刺管理ならSalesforce一体型名刺管理の【SmartVisca】
1,CRM,クラウド名刺管理ならSalesforce一体型名刺管理の【SmartVisca】
1,CRM,Salesforce Allows Employees to Work from Home as They Wanted
0,CRM,Hire Offshore Salesforce Developer
0,CRM,Salesforce Founder Marc Benioff makes deal to buy Time Magazine for $190 million
0,CRM,Time Magazine acquired by Salesforce founder Marc Benioff and wife Lynne Benioff
1,TRV,State Dept reverses visa ban allows travelers with visas into U.S. - official
0,TRV,U.S. Customs Agents Are Now Coercing Travelers for Mobile Passwords
0,TRV,Roughly 600000 travelers are stranded around the world after British travel provider Thomas Cook declared bankruptcy.
0,TRV,"Trinidad &amp; Tobago orders Ebola travel ban. ""Trinidad and Tobago today took the decision to ban entry to travelers coming from the African countries which have been stricken with Ebola."""
1,TRV,Chinese Cops Are Temporarily Patrolling the Streets of Rome &amp; Milan - A new experimental program put international police at Italy's tourist hubs to help the influx of Chinese travelers
0,TRV,Jamaica imposes ban on travelers from Ebola-stricken countries
0,TRV,"Groups decry Trump plan to demand social media passwords at US border: DHS Secretary John Kelly has defended the idea saying that if travelers ""don't cooperate...they can go back"""
1,TRV,Fewer Chinese tourists make Taiwan more attractive to Japanese travelers
0,TRV,Chinese travelers abroad are seen as loud rude self-centered and lacking in self-discipline - China Tourism Academy official
0,TRV,"230 kilo of ""meth"" found on Chinese travelers at Russian Airport turned out to be tofu"
0,TRV,Chinese authorities vowed to severely punish Chinese travelers who threw hot water and noodles on a Thai flight attendant and threatened to bomb the plane after they became enraged over sitting arrangements.
0,TRV,"U.S. travelers should not visit Mexico’s crime-ridden states new travel advisory warns - ""The new rating puts them in the same category as Somalia Yemen Syria or Afghanistan."""
1,TRV,19 American travelers to Cuba report symptoms similar to those suffered by diplomats
2,TRV,US government starts asking foreign travelers to disclose their social media accounts
0,TRV,Travelers Beware: Agents can now seize and retain your laptop indefinitely. (This includes Cell Phones iPods Portable Storage i.e. Memory cards for cameras Flash Drives etc)
0,TRV,New Snowden docs show Canadian spies tracked thousands of travelers
1,TRV,German travelers booking in Spain Greece instead of Turkey. Turkey saw a 58 percent decline in 2017 so far compared to 2016 reinforcing the sharp decline in the number of German tourists in 2016 compared to 2015
1,TRV,Mysterious armed groups are on the prowl targeting migrants in night attacks in Calais and elsewhere in northern France sowing fear among the displaced travelers living in squalid slums and deepening concerns the city is becoming a tinderbox of anti-migrant anti-Muslim rage
1,TRV,Chinese travelers ease off North Korea tourism cite 'lack of attractions'
0,TRV,Canada is seizing more suspect Chinese currency than ever before Suspected criminal proceeds or undeclared money seized from Chinese travelers has more than doubled in Canada since 2013 | VICE News
0,TRV,President Donald Trump on Friday condemned the deadly attack on a mosque in Egypt that left at least 235 people dead using the incident to renew calls for a wall along the US-Mexico border and a ban on travelers from certain majority-Muslim countries.
1,TRV,Canada bans travelers from Ebola hot spots
1,TRV,HIV-positive travelers can't enter the USA one of only 15 countries to ban HIV-positive travelers from entry
0,TRV,China steps up scrutiny of inbound travelers as imported coronavirus cases hit record
1,TRV,'Extreme vetting' would require visitors to US to share contacts and passwords. Trump administration’s proposed changes may mean travelers from countries including UK France Australia and Japan have to share digital information.
1,TRV,US idea to collect travelers' passwords alarms privacy experts
0,TRV,Airbnb Can Offer Cuba Bookings To All Global Travelers After US Grants Special Authorization
0,TRV,Two types of mold Aspergillus and Pennicillium can survive 200 times the amount of radiation that would kill an astronaut. Though the fungi aren’t a major threat to human space travelers the finding does lend weight to theories of panspermia where ancient life migrated through the solar system.
1,TRV,Ebola-hit countries must screen all departing travelers: Authorities in countries affected by Ebola should check people departing at international airports seaports and major border crossings and stop any with signs of the virus from traveling the World Health Organisation said on Monday.
2,TRV,Travelers run for cover as cops kill cops at Mexico City airport
0,TRV,Hong Kong announces new coronavirus policy that could block many US travelers
1,TRV,Thanks to a dogged airline passenger some zealous security guards and a three-year legal battle Europe's travelers will find out exactly what really is banned from carrying on airplanes.
1,TRV,U.S. warns American travelers in Russia and border region
1,TRV,UK made illegal copies and mismanaged Schengen travelers database | ZDNet
1,TRV,No Sex Jokes Please French Government Advises Travelers to U.S.
1,TRV,United Kingdom to block air travelers who refuse nude scan
1,TRV,US Department of Transportation: Kuwait Airways must sell tickets to Israeli travelers if is wants to operate in the US
1,TRV,CDC requiring 21-day monitoring for all travelers arriving from Ebola-stricken African nations
0,TRV,The Diet on Friday enacted a law that allows property owners across Japan to rent out vacant homes or rooms to tourists after notifying municipalities to meet growing demand for accommodation due to a surge in foreign travelers to the country.
1,TRV,Either Your Phone Plays Taliban Ringtones or You Die -  Vendors in Kabul are doing a brisk trade in Taliban ringtones. Because Afghans report that the Taliban kill travelers at clandestine checkpoints if they don’t hear one of their messages on someone’s phone.
0,TRV,Chinese authorities vowed to severely punish Chinese travelers who threw hot water and noodles on a Thai flight attendant and threatened to bomb the plane after they became enraged over sitting arrangements.
0,TRV,More than two dozen U.S. insurers affiliated with Travelers Cos (TRV.N) have sued two Saudi banks companies affiliated with Osama bin Laden's family and several charities for at least $4.2 billion over the Sept. 11 2001 attacks.
0,TRV,UK introducing fingerprinting of domestic travelers at airports
0,TRV,TSA Steals From Travelers All the Time: Ex-Agent - Pythias Brown: It 'was very commonplace. Very.'
0,TRV,Egypt allows in travelers from Gaza for first time since October
1,TRV,New Zealand Airports Customs Officials Performing 'Digital Strip Searches' Of Travelers' Electronics
0,TRV,Sweden imposes ID control for travelers from Denmark. The move is meant to stop undocumented migrants from reaching Sweden which abruptly reversed its open-door policy after receiving more than 160000 asylum-seekers last year mainly from Syria Iraq and Afghanistan.
0,TRV,Hackers stole photos of travelers' faces and license plates collected by the US Customs and Border Protection agency
0,TRV,American Samoa pink eye epidemic. Thousand afflicted. Schools are closed. Airlines are refusing to transport infected travelers. Health Dept says it could last weeks.
0,TRV,Jamaica bans travelers from Ebola-hit nations
1,TRV,China hacked Asian telcos to spy on Uighur travelers: sources - Reuters
0,TRV,NZ Airport Travelers Forced to Surrender Device Passwords Data Copied by Govt
0,TRV,Monarch: U.K. scrambles to help travelers after airline goes bust
1,TRV,US travelers to Cuba report symptoms similar to diplomats - State Dept is warning U.S. citizens in Cuba to avoid 2 hotels in Havana after travelers report similar symptoms to diplomats subjected to sonic-based attacks at the U.S. embassy.
0,TRV,"UK police free 24 ""slaves"" at Greenacre travelers site"
1,TRV,Australia warns travelers against making frivolous requests of embassies after cases including that of a man who asked staff to pay for a prostitute
1,TRV,Australia now asking travelers to declare their porn on customs form.
0,TRV,U.K. scrambles to help stranded travelers after 'biggest ever' airline failure
0,TRV,(re Hong Kong) Customs stepping up luggage searches as Oct. 1 Chinese National Day approaches. Focus is on “battle gear” including helmets and face masks. Travelers caught with “battle gear” will be handed over to Terrorism Task Force of HK Police Force. (Translation in comment.)
0,TRV,China Border Agents Search Through Hong Kong Travelers’ Phones
0,TRV,Protest planned at Australian embassy in Jakarta as spy row grows: Australia warned travelers to Indonesia of a planned demonstration at its embassy in Jakarta on Thursday as anger grows over reports Canberra spied on top Indonesians including the president and his wife.
0,TRV,Most US travelers will be barred from EU when bloc reopens
0,TRV,US starts asking foreign travelers for their social media info
1,TRV,Russia to check all planes from the Americas for swine flu.  The United States is not testing airplane travelers from Mexico for the swine flu virus.
1,TRV,U.S. cruise operators stop sailing to Cuba travelers vent anger online
0,TRV,Democrats Join Call To Ban Travelers From West Africa
0,TRV,"Australia acts to curb travelers' absurd requests - ""Our consular staff are not there to pay for the repairs to your jet ski; they're not there to pay your hotel bill; they're not there to lend you a laptop or to provide you with office space in the embassy for you to do your work"""
0,TRV,Photos Of Travelers Coming In And Out Of The US Have Been Hacked And Stolen
1,TRV,Canada boosts security for some air travelers gives no details
1,TRV,U.S. now can ask travelers for Facebook Twitter handles
1,TRV,German airline Lufthansa (LHAG.DE) canceled 1450 flights after a pilots union called for a strike on Monday and Tuesday adding to travelers' misery after millions were left stranded by a weekend-long train drivers' stoppage.
1,TRV,Zika Detected Among Portuguese Travelers
1,TRV,Chinese Travelers Seek Holidays With Lung-Cleansing Side Effects
0,TRV,British Airways travelers are enduring a third day of disruption on Monday a national holiday in the UK thanks to the ongoing fallout from a major computer system crash that affected hundreds of flights over the weekend
0,TRV,No-deal Brexit would be a 'catastrophe' for travelers experts warn
0,TRV,Border Patrol agents are checking the citizenship status of travelers passing through by bus and train every day in New York deporting immigrants.
1,TRV,Japan to begin screening departing foreign travelers with facial recognition technology.
1,TRV,Austria closes country roads to German travelers
0,TRV,2000-yr-old toilet paper gives us a whiff of life on the Silk Road in China - Pit stop analysis shows ancient travelers were often thousands of miles from home. Archaeologists scraped fecal bits off ancient wipe sticks discovered in a latrine at a pit stop.
1,TRV,Travelers screened for Ebola virus
0,TRV,Fly the irradiated skies: Radiation hits air travelers harder than previously known NASA finds
0,TRV,The Japanese government said Thursday foreign travelers with unpaid medical bills will be denied entry to the country in the future with the number of foreign visitors set to surge in the run-up to the Tokyo 2020 Olympics and Paralympics.
0,TRV,Direct flights between Russia and Ukraine stopped travelers between the two nations will now have to fly through another country take the overnight train or drive.
1,TRV,Gunmen in Iraq ambush shoot dead 14 travelers
1,TRV,Travelers blamed for Qld measles spike.
1,TRV,Istanbul airport ad warns travelers of Sweden’s high rape rate
1,TRV,Airlines told to allow previously banned travelers to US after judge's order - reports - Customs and Border Protection had informed US airlines that they should board travelers who had been barred by an executive order last week
0,TRV,E.U. May Bar American Travelers as It Reopens Borders Citing Failures on Virus
1,TRV,Cyber espionage in China and the extreme precautions taken by business travelers to avoid it.
1,TRV,Japan ‘s Kansai International Airport will offer ballpoint pens notebooks and other small souvenirs to travelers who turn in their unwanted suitcases instead of simply dumping them around the facility.
1,TRV,Concerned about the spread of Ebola CDC lays out new rules for travelers from Congo Guinea
0,TRV,Trump admin gives embassies broad new discretion to limit travelers
0,TRV,U.S. Urges Travelers To Reconsider Visiting Russia
